movie_id,description,genre
tt8851668,"A couple (Issa Rae and Kumail Nanjiani) experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme - and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night. A couple (Issa Rae and Kumail Nanjiani) experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme and hilarious circumstance to the next, they must figure out how they and their relationship can survive the night. Directed by Michael Showalter.",action
tt10370710,"The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is. A modern dramedy about the quest for love and meaning in contemporary Oslo. It chronicles four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.ÃƒÂ‚Ã‚Â—yusufpiskin. Faced with a dreaded existential cul-de-sac and the prospect of a neat and entirely predictable life devoid of surprises, Julie finds herself with her back to the wall, forced to settle down. And, somehow, pushing thirty doesn't make things easier. So, to find meaning and purpose in life, Julie embarks on a long, challenging, twelve-chapter journey of love and enlightenment, hoping for the best. Little by little, as she puts her dormant talents to good use, Julie flirts with other men, throws herself into a new relationship, and gains new skills and experiences. After all, the burden of choice is not the problem. It is the quintessential factor that defines who we are as a person; it shows our character to the world.",comedy
tt10168670,"A young woman embarks on a 1000 mile odyssey through America where she meets a disenfranchised drifter. But all roads lead back to their terrifying pasts and to a final stand that will determine whether love can survive their otherness. A story of first love between Maren, a young woman learning how to survive on the margins of society, and Lee, an intense and disenfranchised drifter, as they meet and join together for a thousand-mile odyssey which takes them through the back roads, hidden passages and trap doors of Ronald Reagan's America. But despite their best efforts, all roads lead back to their terrifying pasts and to a final stand that will determine whether their love can survive their otherness.Ã‚Â—united artists releasing"", ""Virginia, 1988. Having no recollection of her mother, high school outcast Maren plucks up the courage to embark on a long, challenging journey to find her. Instead, as Maren struggles to understand, facing her well-hidden adolescent longings on the fringes of Ronald Reagan-era America, a chance encounter with enigmatic pariah and handsome soulmate Lee gives voice to the unspoken expectations of first love. Now, uneasy feelings and all-consuming impulses take over, and the raw, visceral need for companionship and connection in an indifferent society brings to light the wild side of humankind. More than anything, Maren wants to come to terms with her past to find her place in the world. But what's it like to give in to love, bones and all? In 1980s Virginia, teenager Maren Yearly bites through a girl's finger-partially severing it-at a sleepover. She and her single father, Frank, swiftly relocate to Maryland. Shortly after Maren's eighteenth birthday, Frank abandons her, leaving behind cash, her birth certificate, and a tape. On the tape, Frank recounts the story of Maren's first cannibalistic episode, when she killed her babysitter at three years old. Similar incidents continued to occur over the years and while Frank helped her evade consequence, he anguished over Maren's lack of remorse. He concludes with the hope that she will overcome her urges.Maren heads to Minnesota, where her mother, Janelle, of whom she has no memories, was born. She takes a bus to Columbus, Ohio, where she encounters Sully, an eccentric man and fellow ""eater"" who found her by scent. She follows Sully to a house wherein an elderly woman is near death. Maren awakens in the morning to find Sully devouring the woman's corpse and joins him. Maren flees soon after.While shoplifting supplies in Indiana, Maren meets Lee, a fellow eater, after he feeds on a man who harassed a customer inside the store. Stealing his victim's truck, Lee offers to bring Maren along. As they embark on a cross-country road trip, Maren and Lee fall in love. During a brief stay in Lee's hometown in Kentucky, Maren notices his unwillingness to discuss his father's absence and the reason why Lee avoids being spotted around town. His younger sister, Kayla, who is unaware of his true nature, chastises him for his constant departures.Maren and Lee encounter what appears to be a pair of fellow eaters, Jake and Brad. Maren is revolted at the fact that Brad does not share their cravings, instead voluntarily choosing to engage in cannibalism. Jake also talks about the intensity of consuming a body ""bones and all"". Lee and Maren drive away when the men are asleep.After Maren expresses hunger during a stop at a local carnival, Lee cruises a male booth worker and kills him. Once she and Lee have feasted on the body, Maren expresses guilt upon discovering that the man was married and had a family.Using a phone book directory, Maren finds the home of her grandmother, Barbara, who had no prior knowledge of her existence. Barbara confesses that she and her husband adopted Janelle at birth and that Janelle has since voluntarily admitted herself into a psychiatric hospital in Fergus Falls.Maren meets Janelle, who has self-cannibalized her own hands. Maren reads a letter that Janelle wrote to her, which concludes with Janelle's belief that Maren would be better off dead. Janelle attacks Maren, but is restrained by a nurse. Maren leaves while Lee is asleep and is eventually approached by Sully, who was stalking her. She rebukes him, causing him to angrily depart. Once Lee realizes Maren is gone, he decides to return home.After some time, Maren returns to Kentucky. While there, she runs into Kayla who tells her that, on the night of her and Lee's alcoholic, abusive father's disappearance, he beat both of his children and vanished while Kayla ran to get the police. Initially considered the prime suspect, Lee was cleared of involvement when it was proven that the blood on him was his own. After Maren is reunited with Lee, they rekindle their relationship and travel westward. Lee reveals to Maren that his father was also an eater, biting his son during their scuffle, and that Lee ultimately fed on him. Maren declares her love for Lee, and the two decide to attempt a normal life together.Months later, the couple lives happily in Ann Arbor, Michigan, where Maren works at a university bookstore. She returns home one day to find Sully has broken into their apartment, and he taunts her with a knife. After Lee returns, the couple succeeds in killing Sully, but Lee is fatally wounded in the struggle. While searching Sully\'s satchel, Maren finds locks of Kayla's hair and realizes she fell victim to Sully. Lee expresses his wish for Maren to eat him as he dies, ""bones and all"", with which Maren eventually complies.']",romance
tt2937366,"Gary, who has just married Samantha, the woman of his dreams, discovers that her six-year-old son may be the Antichrist. After being buried alive by his stepson, Gary finally wants a divorce. He'd had plenty of warning signs before this. Gary just married Samantha without getting to know her son, Lucas. He tries to bond with him. Gary is called to the school after Lucas told his teacher to go to hell - followed by her suicide. Samantha's blind to her son's evil behavior - blaming it on others. As the school principle and psychologist insist, Gary starts going to group therapy for stepdads. They all seem to think their stepchildren are little devils. Gary arranges Lucas' 6 year birthday party and invites a colleague and his new friends from group therapy. It's eventful. The wedding videographer believes literally, from seeing the disaster wedding video, that Lucas is the reincarnation of the devil. ",comedy
tt27881314,"Shinji Izumoto, a manga artist, decides to end his life because he is losing his vision. When Hibiki Aida, a fan of his who is deaf, saves him, they embark on a life-changing relationship.
Manga artist Shinji Izumoto has secured a movie deal. He should be celebrating, but he's going blind, his manga series has been canceled, and he can no longer care for his grandmother. All alone, Shinji makes the devastating decision to jump off a balcony. When Hibiki Aida, a deaf fan of his, saves Shinji, they begin an unusual life together.",romance
tt7985704,"Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order. In the film, super spy Orson Fortune (Jason Statham) must track down and stop the sale of a deadly new weapons technology wielded by billionaire arms broker Greg Simmonds (Hugh Grant). Reluctantly teamed with some of the world's best operatives (Aubrey Plaza, Cary Elwes, Bugzy Malone), Fortune and his crew recruit Hollywood's biggest movie star Danny Francesco (Josh Hartnett) to help them on their globe-trotting undercover mission to save the world.",action
tt10763820,"A college student moonlighting as a chauffeur picks up two mysterious women for a night of partyhopping across LA. But when he uncovers their bloodthirsty intentions  and their dangerous, shadowy underworld  he must fight to stay alive. To earn some extra cash, quirky college student Benny moonlights as a chauffeur for one night. His task drive two mysterious young women around Los Angeles for a night of partyhopping. Taken captive by his clients' charm, he soon learns that his passengers have their own plans. As his night spins out of control, Benny is thrust into the middle of a clandestine war that pits rival tribes of vampires against the protectors of the human world, led by a person who will stop at nothing to send them back into the shadows. With sunrise fast approaching, Benny is forced to choose between fear and temptation if he wants to stay alive and save the City of Angels. Excited about filling in for his older brother as a chauffeur, gawky, skateboarding college student Benny prepares himself for one long night in the Boyle Heights neighborhood of Los Angeles. However, as unsuspecting Benny drives his fashionable passengers, Blaire and Zoe, through the city for a wild night out at a selection of invitationonly parties, an audacious rebel violates the secret, centuriesold truce between humans and vampires. Now it's open season on both warring species, and innocents are caught in the middle. But the night is still young. Benny, a freelance chauffeur driving in place of his brother Jay, is hired by friends Blaire and Zoe to drive them to several popular Los Angeles nightclubs. Unbeknownst to him, the girls are both vampires.The movie then reveals that vampires have coexisted peacefully with humans for centuries, feeding only by consent. Victor, a wealthy vampire lord who has grown bored and discontented with his life, is planning to subvert the system by kidnapping Jay's girlfriend, breaking the truce with Boyle Heights; unbeknownst to Benny, Jay is secretly part of the human council charged with maintaining the peace between vampires and humans.",action
tt7693316,"A pair of U.S. Navy fighter pilots risk their lives during the Korean War and become some of the Navy's most celebrated wingmen. . Ensign Jesse Brown and Ltjg Tom Hudner join Navy Fighter Squadron VF at roughly the same time and Brown is assigned as Hudner's wingman. They are quickly the best of friends and always look out for each other. Later that year war breaks out in Korea and VF, onboard the carrier USS Leyte, provides air support. Their missions are vital to the war effort and extremely dangerous. Two close friends are Naval aviation pilots and they are positioned on an aircraft carrier during the Korean war in . Their friendship is put to a test when one is in emergency when he crash lands a sick aircraft and the other has to mount a rescue mission. Will the mission succeed?Madan Marwah', 'Lieutenant Tom Hudner Glen Powell is a naval aviator who has transferred to Rhode Island. He walks into the locker room and hears a stern commotion coming from the restrooms. Ensign Jesse Brown Jonathan Majors walks out and asks if he's the transfer.Hudner meets the other guys in the Fighter Squadron  Carol Mohring Nick Hargrove, Bo Lavery Spencer Neville, Marty Goode Joe Jonas, and Bill Koenig Darren Kagasoff, led by Lieutenant Commander Dick Cevoli Thomas Sadoski who shows them intel that Stalin and the Soviets tested their own bomb and it won't be long until they strap it to a bomber. Cevoli assigns Hudner with Brown.In the air, Brown flies without thinking about risks. He's always in control, just not by the book. They take a detour on the way home. Hudner follows him because a wingman never leaves his partner. The flying isn't what Hudner is used to. Brown even nose dives in a residential neighborhood and if you look closely, a nice lady, Daisy Brown Christina Jackson, stands in her front yard waving at them as they pull up at the last minute.Back in the locker room, Hudner asks Brown what was up with that. ",action
tt9179430,"A special investigator assigned a case of serial killings discovers the case is not what it seems to be, and leading down this path is only going to end in a war between everyone involved. Karnan an alcoholic enjoys a freak life but he gets brutally killed by a gang of masked men.Amar a black squad commando and is team is given the case.Amar sees that two other person were killed brutally in similar passion by the masked gang and they were government officials but is surprised why Karnan was killed as he was not connected to any government agencies.Amar's inquiry leads him to find that Karnan became an alcoholic,drug addict and womanizer after death of his son but also had another side of cold shoulder towards his grandson whose suffering from heart ailment and he lived for him.While investigating the case Amar comes across Santhanam a drug lord who has huge contacts and operates without fear on the other hand the mask gang continues to eliminate government officials.Amar finds who could be their next target and along with his team goes to save him whose under protection of Sandhanam.But the mask gang over powers them, Amar manages to chase their leader leading to an unknown identity called Vikram.",action
tt11686490,"While diving in a remote French lake, a couple who specialize in urban exploration videos discover a house submerged in deep waters. Their dive turns into a nightmare when they discover the house was the scene of atrocious crimes. The British Ben and his American girlfriend Tina are young adventurers that like to look for isolated weird places using Ben's GoPro camera and drone to post in Ben's social media later aiming to reach a great number of followers. They decide to go to France to seek out a lake formed by a submerged town and find that the place is a touristic area full of visitors. They decide to have a drink and leave the spot, but Ben meets the local Pierre that tells that he knows a nearby remote place where there is a n isolated submerged house and Ben and Tina invites Pierre to guide them in their van to the location. Ben and Tina use their diving equipment and drone and find the remote house in the bottom of the lake and decide to explore the place. They find an open entrance and note that the interior of the house is well preserved, not decayed and with all the exits blocked. They also learn that the house belonged to the Montgnac's family Mister and Madam Montgnac and their daughter Sarah. Soon they find bizarre experiments and Tina asks to leave the house, but they discover that they are trapped inside.",horror
tt10365998,"James and Em Foster are enjoying an allinclusive beach vacation in the fictional island of La Tolqa, when a fatal accident exposes the resort's perverse subculture of hedonistic tourism, reckless violence and surreal horrors. While staying at an isolated island resort, James Alexander Skarsgrd and Em Cleopatra Coleman are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi Mia Goth, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror. After six slow years of inactivity, unsuccessful novelist James Foster now questions his talent. And at this point in life, James is willing to try everything to overcome the chronic writer's blockperhaps the sandy beaches and the picturesque serenity of a tropical paradise would do the trick. Instead, as the blocked author and his supportive publishing heiress wife, Em, look for inspiration in an exclusive resort overlooking the sea, a millisecond of inattention destroys the couple's tomorrows. Now, isolated from reality and bound by the draconian laws of a strange land, James and Em have some tough, lifealtering decisions to make. But money buys everything. As things get out of hand, can those who can afford sin find a loophole to save their skin? Novelist James Foster and his wife Em spend time at a resort in the fictional seaside country of Li Tolqa, where a local festival is underway. The couple's chronic marital strife is exacerbated when Gabi, a fan of the only novel James has published to date, invites them to spend time with her and her husband Alban. The four have dinner and decide to spend the next day driving in the countryside, even though they have been warned that tourists are to remain on the resort compound at all times.At a beach, as James urinates behind a tree, Gabi unexpectedly grabs him from behind and proceeds to give him a handjob. After a long day of sunbathing and cooking, the tourists embark on a drunken drive back to their hotel. En route, James accidentally runs over a local man, killing him. Gabi insists that they cannot call the police, as the country is corrupt and they will not be safe.The next day, James is arrested and is told that the penalty for his crime is death at the hand of the dead man's firstborn son. However, the country has a unique system of justice whereby the guilty, for a hefty fee, can be cloned and have their duplicates killed in their place.",horror
tt9893250,"A crooked legal guardian who drains the savings of her elderly wards meets her match when a woman she tries to swindle turns out to be more than she first appears.
Poised with sharklike self-assurance, Marla Grayson is a professional, court-appointed guardian for dozens of elderly wards whose assets she seizes and cunningly bilks through dubious but legal means. It's a well-oiled racket that Marla and her business-partner and lover, Fran, use with brutal efficiency on their latest ""cherry,"" Jennifer Peterson - a wealthy retiree with no living heirs or family. But when their mark turns out to have an equally shady secret of her own and connections to a volatile gangster, Marla is forced to level up in a game only predators can play - one that's neither fair, nor square. Let's face it, seemingly kindly and empathetic Marla Grayson, an impeccably dressed court-appointed guardian, is a wolf in sheep's clothing. Having developed an elaborate network of callous care home directors and unscrupulous doctors, Marla and her equally stylish girlfriend and partner in crime, Fran, locate affluent seniors, and when they take charge of their property and finances, they rinse them for every penny. Then, lovely Mrs Jennifer Peterson enters the picture, a perfect, sweet cherry with no strings attached, and a clueless judge grants ruthless Marla full guardianship. The thing is, Marla cares a lot; however, so does helpless Jennifer's anonymous and extremely dangerous protector. Poor Marla, what have you got yourself into?",comedy
tt0256103,"A failed London musician meets once a week with a woman for a series of intense sexual encounters to get away from the realities of life. But when he begins inquiring about her, it puts their relationship at risk.
Jay is a bartender who abandoned his family because his wife lost interest in him and their relationship. Now living alone in a decrepit house, he has casual weekly sex with an anonymous woman, whose name he does not know. At first, their relationship is purely physical, but he eventually falls in love with her. Wanting to know more about her, he follows her across the streets of London to the grey suburbs where she lives. He then follows her to a pub theatre where she works as an actress in the evenings. He learns that her name is Claire, and she is married to Andy has a son. Subsequently, it is made clear to him that she will not leave her family. They meet for a final time and have sex with an intimacy that has been missing during the illicit sex sessions of their previous encounters.",romance
tt15262370,"After an accident during their vacations on a paradisiac island, a group of friends is stalked by a large shark. What better place to drown your sorrows than an idyllic island paradise? That was the idea when Jesse's friends convinced her to not let a broken engagement stand in the way of enjoying her prepaid honeymoon. Their sorrows weren't the only thing going to drown on their trip especially with a man-eating shark swimming just below the surface.",horror
tt2488666,"Terror strikes when a team of paranormal investigators search a sacred cave for clues in the unsolved disappearance of four Malibu teens. The film takes place over ten years in Malibu, California, following the mysterious disappearance of four popular high school boys on graduation night. We follow a team of paranormal investigators as they search a sacred cave in the hills of Malibu for clues to the boys' disappearance, only to uncover a terrifying truth. Malibu Horror Story follows a team of amateur paranormal investigators as they delve into a 10-year-old unresolved case. The case revolves around the disappearance of four popular high school boys who went missing on graduation night. While exploring a sacred cave in the hills of Malibu, California, the team encounters chilling paranormal occurrences. Upon analyzing footage from the missing teens' camera, they make a terrifying discovery revealing an ancient curse that forces them to confront their worst fears and unravel the sinister truth behind the boys' vanishing.",horror
tt18816518,"Increasingly overshadowed by her boyfriend's recent rise to fame as a contemporary artist creating sculptures from stolen furniture, Signe hatches a vicious plan to reclaim her rightfully deserved attention within the milieu of Oslo's cultural elite. Signe and Thomas are in an unhealthy, competitive relationship that takes a vicious turn when Thomas suddenly breaks through as a contemporary artist. In response, Signe makes a desperate attempt to regain her status by creating a new persona hell-bent on attracting attention and sympathy.",horror
tt10872600,"With SpiderMan's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be SpiderMan. Peter Parker's secret identity is revealed to the entire world. Desperate for help, Peter turns to Doctor Strange to make the world forget that he is SpiderMan. The spell goes horribly wrong and shatters the multiverse, bringing in monstrous villains that could destroy the world. Picking up where Far From Home left off, Peter Parker's whole world is turned upside down when his old enemy Mysterio posthumously reveals his identity to the public. Wanting to make his identity a secret, Peter turns to Doctor Strange for help. But when Strange's spell goes haywire, Peter must go up against five deadly new enemiesthe Green Goblin, Dr. Octopus, Electro, the Lizard and Sandmanall while discovering what it truly means to be SpiderMan. With SpiderMan's identity now revealed, our friendly neighborhood webslinger is unmasked and no longer able to separate his normal life as Peter Parker from the high stakes of being a superhero. When Peter asks for help from Doctor Strange, the stakes become even more dangerous, forcing him to discover what it truly means to be SpiderMan. With his identity compromised, right after the spectacular confrontation with superhero charlatan Mysterio in SpiderMan Far from Home , Peter Parker is now with his back to the wall. On the run and having no one to turn to for advice, desperate Peter seeks a radical and equally dangerous solution to right a wrong, utterly unaware of the grave consequences of his illadvised decision. And, as the unfathomable Multiverse expands with a vengeance, formidable adversaries from a notsodistant past, too, seek closure, demanding the Spider's head on a platter.",action
tt9580138,"Hanzo Hasashi loses his family during an attack by a rival clan the Lin Kuei. He is given the chance to compete in an interdimensional tournament to save his loved ones while other fighters try to save the Earth realm from annihilation. Hanzo Hasashi loses his clan, family, and his life during an attack by a rival ninja clan the Lin Kuei. He is given the chance by to compete in an interdimensional tournament to save his loved ones while other fighters try to save the Earth realm from annihilation. In Japan, Shirai Ryu Grandmaster Hanzo Hasashi and his young son Satoshi are ambushed on their way home by several ninjas from the rival Lin Kuei clan. Hanzo kills them all after discovering that the Lin Kuei have slaughtered the rest of the Shirai Ryu, including his wife Harumi. The Lin Kuei's Grandmaster SubZero appears, uses his freezing abilities to restrain Hanzo in ice and then murders Satoshi. He then impales Hanzo through the neck with an icicle, killing him. Deep below in the depths of the Netherrealm, Hanzo is mysteriously resurrected and meets with the sorcerer Quan Chi, who persuades Hanzo to fight for him in the tournament so that he can exact his revenge on SubZero. Hanzo agrees, dubbing himself Scorpion.Meanwhile, the thunder god Raiden and the Shaolin monk Liu Kang make preparations to defend Earthrealm by participating in the Mortal Kombat tournament, hosted by the aging warlock Shang Tsung. The tournament's victor will battle Tsung to decide the fate of Earthrealm. The pair are accompanied by Special Forces agent Sonya Blade and Hollywood actor Johnny Cage, with both having their own reasons for participating Sonya is in pursuit of Black Dragon crime syndicate leader Kano, and Johnny believes that he is participating in a film project.Upon arrival on Shang Tsung's island, Scorpion attempts to steal Shinnok's amulet on Quan Chi's orders, but is persuaded by Raiden to not follow through on his deal. Meanwhile, Liu, Sonya, and Johnny witness Sonya's partner Jackson ""Jax"" Briggs being grievously injured by Goro until Raiden intervenes.",action
tt7453138,"The movie opens with footage of Stephen talking about his experience about what happened with the companion he met. At intervals more sessions of the footage are shown during the movie.

Stephen (Steve) is a withdrawn 40-year something single man, shy and in desperate need of a companion. At the suggestion of his open-minded colleague Nick, who poses him direct questions about his personal life, Stephen goes out to find a prostitute. He picks a young and attractive one and offers her $20 for a hand job. The girl does it coldly and he doesn't seem to enjoy it and at one point she asks him what's wrong with him since he doesn't get hard. He handles her another $30 for a blow job but it proves unsuccessful too. He takes her back to the point where he picked her.

Steve then opens with Nick regarding his experience. Nick is amused he gave it a try and he suggests he should try the girlfriend experience. At first Stephen is again reluctant but then he goes out for the hunt. Near a diner he spots a hooker whom he instantly likes and asks her to be his companion. When asked her name she says 'Candy'. They dine and talk about their personal lives and pays her fee accordingly. Before he leaves her he asks to meet again.

On their second appointment Candy takes him to a horror house which she knew the owner. Stephen looks perplexed and even frightened; yet he states to Candy 'it's OK'.

On their next appointment Stephen asks for the girlfriend experience. Candy lays out the rules to which Stephen finds no objections. He takes her out near an airfield laying on the ground watching stars and planes. Meanwhile discussions about personal lives continue getting deeper.

On another appointment Stephen takes her home. He pays a fee for sex however even when Candy asks explicitly to make sex he refuses and says he just wants to stay next to her in bed. Candy is amused, even goes far as asking if he is gay.

Subsequent sequences shows they are getting along well while doing various social activities.

The pick-up place is generally the diner he saw her the first time.

Meanwhile Steve keeps talking to Nick about what he's doing and about his feelings and Nick warns him prostitution is like a business transaction - you should not get attracted to.

Steve feels strongly attracted to her and thinks about taking some vacation days to take her for a holiday. Candy is amused with this but says no-one can refuse a free holiday. He asks Blaze, his superior for some days off and Blaze makes it difficult for him. Stephen protests saying he rarely took days off, is always punctual and has always been loyal. Blaze tells him to sign a paper and will talk to the top management and should be OK. However Blaze after tells Steve he regrets management has refused his off days request. A furious Steve insults him in front of all work team. Soon Blaze is back with a security officer and Steve is fired from work.

He meets Candy at home and tells her he cannot take her on holiday and cannot even keep dating due to having been made redundant. Candy confesses that she is in love with him, so much that has not seen anyone else except him since they met, and that she has taken a job at the diner they always met by. She reveals her true name to the now emotional Stephen, 'Christa Sullivan' and tells him also her address. Not only, she gives him a part of the money he paid her so far promising to give him the rest gradually. She had fallen in love with him too.

Candy (now Christa) asks him for sex to which Steve now is fully prepared. She tells her to wait a minute to go to the bathroom before. While waiting for her Steve falls asleep. Waking up and seeing Christa is not near him he checks the bathroom and find Christa has died from an overdose. She was a junky. A devastated Stephen lays her next to him on the bed.

Suddenly Stephen and Christa are talking, however the talking is cut by a separate scene showing Christa has really died and Steve was just imagining.

The movie keeps cutting between Steve's imagination and the real situation, with Steve gradually even making love to the corpse.

One day a neighbour rings the door bell and asks Steve about the awful smell coming from his home; Steve tells that while doing basement works he accidentally hit a sewer pipe and is going to be fixed soon. Meanwhile the movie keeps switching between Steve's discussions in his imaginations and the gruesome situation in his house showing the gradual decomposition of Christa.

One day Christa tells Steve he soon won't be able to hug her etc. anymore, implying she will rot in pieces and suggests him that to be really together he must also die. Steve asks how he should die, whether jumping from a building or something else as long as it's not cutting his veins from which he is terrified. Christa suggests he uses the pistol she always had in her bag for security and die by shouting in his mouth while they are having sex and when they are climaxing together. He likes the idea, and a sequence showing intense missionary sex starts. Meanwhile police are heard at the door; as revealed later a neighbour has spied through the window following the smell. Just before they are climaxing police break in and Steve doesn't make it in time to kill himself.

Steve is now confined to some mental asylum/hospital from where the footage we see at intervals was recorded. It is now revealed 'Nick' was also an imaginary colleague.

Movie ends with Steve reflecting in silence that maybe cutting the veins would not have been a bad idea.",romance
tt3152592,"Scooby and the gang face their most challenging mystery ever a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined. ScoobyDoo is the hero of his own story in ""SCOOB,"" the first fulllength animated ScoobyDoo adventure, which reveals how he and his best friend Shaggy became two of the world's most beloved crime busters. The story takes us back to where it all began when a young Scooby and Shaggy first meet and team up with Velma, Daphne, and Fred to launch Mystery Incorporated.Paul Giordano', ""A young and lonely Shaggy Rogers befriends and adopts a talking stray dog, whom he names ScoobyDoobyDoo. On Halloween night, ScoobyDoo and Shaggy meet three young detectives named, Fred Jones, Daphne Blake, and Velma Dinkley, before venturing into a haunted house. Inside, the kids encounter a ghost, whom they capture and unmask as costumed thief Mr. Rigby. Inspired by the experience, they decide to form a group, Mystery Inc., to solve mysteries together.Ten years later, after hundreds of cases solved and adventures shared, Mystery Inc. goes into business with entrepreneur Simon Cowell as their investor, but he refuses to do business with the group as Scooby and Shaggy are around, due to them valuing friendship over teamwork as capable supernatural mystery solvers. Feeling inadequate, as a result, Scooby and Shaggy quit Mystery Inc. as the gang feel disheartened. Later that night, Scooby and Shaggy are terrorized at a haunted bowling alley, by small hostile robots called Rottens. The pair are rescued by Dee Dee Skyes, the masked superhero, Blue Falcon and his robot dog sidekick, Dynomutt. The Rottens are then revealed to belong to criminal mastermind Dick Dastardly, who wants to capture Scooby as part of a plan involving the mystery behind the three supernatural skulls of a monstrous threeheaded ghost dog, Cerberus.Meanwhile, Fred, Daphne, and Velma are on their way to investigate that mystery while later discovering that Scooby and Shaggy are with Blue Falcon, before encountering Officer Jaffe, who is revealed to be Dastardly, in disguise, who then imprisons them in his airship. Escaping with the help from one of the Rottens, they make contact with Dee Dee via Dynomutt, as Velma explains that she and the others are being taken to Messick Mountain, where the last skull is located. The group then finds out valuable clues about Dick Dastardly's plan and they all find out that his plan is to open the gates to the Underworld in order to rescue his dog, Muttley, who was trapped during an attempt to steal the Underworld's riches, and Dastardly needs ScoobyDoo because only he can unlock the gates.ScoobyDoo, Blue Falcon, Dynomutt, and Dee Dee arrive at Messick Mountain and head underground to a hidden, mysterious Mesozoic island. There, they find the last skull being guarded by Captain Caveman. Following a short battle, Fred and Shaggy arrive, but Fred is revealed to be Dastardly, in disguise, and he steals the last skull. The Rottens then throw the real Fred, Daphne, and Velma out of his airship and Dastardly destroys the Falcon Fury. Dastardly then captures Scooby and takes him to Athens along with the last skull. Fred and Blue Falcon argue while Velma, Daphne, Dee Dee, and Dynomutt try to break them up, but Shaggy stops their argument and takes the blame for Scooby's capture after letting his jealousy strain their friendship. After Shaggy gives an inspiring speech, everyone works together to reconstruct the Mystery Machine in order to pursue Dastardly.Arriving in Athens, Dastardly uses the three skulls to reveal the gates to the Underworld and attempts to use Scooby's paw to open it, only to be interrupted by Scooby's friends in a flying Mystery Machine. The Rottens shoot them down while Dastardly releases Cerberus; unaware that Dynomutt landed them safely. As Scooby, Dastardly, and the civilians flee from the rampaging Cerberus, Scooby runs to the crash site and reunites with his friends, while Dastardly reunites with Muttley in the Underworld and they escape after stealing some of Alexander the Great's treasure. While Scooby, Shaggy, Dynomutt, Blue Falcon, and Dee all determine how to trap Cerberus, Velma, Fred, and Daphne all discover more of the mystery behind Scooby's ancestry and its connection to the Underworld. With help from the Rottens, Mystery Inc. and friends trap Cerberus and put him back in the Underworld. However, Shaggy sacrifices himself to lock the gate. The gang realizes that there is another exit, which Scooby unlocks, and Shaggy is reunited with them.The Rottens turn on Dick Dastardly and Muttley, and Shaggy unmasks Dastardly who is revealed to be Simon Cowell, in disguise. Upon realizing that the real Simon Cowell was actually busy judging a talent show and thus being impossible for one to simultaneously find time judging one while even building an airship, Velma unmasks Cowell who is revealed to be Dastardly, in disguise, the whole time, trying to demoralize the gang and break the team up for his mysteriously villainous plan plotted against Mystery Inc., since the start. Dick Dastardly and Muttley are both taken into custody by Blue Falcon, Dynomutt, and Dee Dee, and are arrested.Back home at Venice Beach, Scooby and the gang unveil their new Mystery Inc. headquarters and celebrates with Blue Falcon, Dynomutt, and Dee Dee, who in turn give them an upgraded Mystery Machine before they head off to solve another regular mystery together again.During the credits, the Mystery Gang's popularity rises and they are seen consulting Dr. Benton Quest after leaving the Rottens in his care, Blue Falcon and Dynomutt form the Falcon Force with new members Captain Caveman, Jabberjaw, Atom Ant, and Grape Ape while Muttley breaks Dastardly out of prison.",comedy
tt9685342,"Six years after the abduction of his daughter, a man is hired to kill the author of a fantasy novel, but the world of the novel seems to intersect with reality. A WRITER'S ODYSSEY tells the story of Kongwen Lu (Dong Zijian), the author of a fantasy novel series following a heroic teenager, also named Kongwen, on a quest to end the tyrannical rule of Lord Redmane, under the guidance of a Black Armor (Guo Jingfei). But through a strange twist of fate, the fantasy world of the novel begins to impact life in the real world, leading Guan Ning (Lei Jiayin) to accept a mission from Tu Ling (Yang Mi) to kill the author.",action
tt8640928,"Don't believe everything you hear. After visiting her father's grave, Lilly and her mother are involved in a terrible car accident leaving Lilly orphaned and unable to see. In her youth, she struggles with her blindness and begins to hear voices. Unbeknownst to her they don't belong to the living. After years of learning to cope, Lilly is now happily married with a baby on the way. Lilly soon discovers her unborn baby has become a vessel a second chance for souls stuck in limbo to be re-born. She only has until the baby's first heartbeat to decide which soul. Now the voices she heard in her youth have returned, clamoring for the chance to come back. Among the voices, she befriends the spirit of a little girl tied to a years-old cold case. Lilly finds herself in a desperate struggle with the girl's murderers and the souls vying to be born again.",horror
